City,Timestamp,Text,Sentiment
Mumbai,2023-06-25 22:00:00,Visibility is zero because of the fog. Very dangerous.,-0.84
Mumbai,2023-07-01 03:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-10-10 23:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.53
Bangalore,2023-02-19 21:00:00,Traffic is moving smoothly this morning.,0.41
Bangalore,2023-11-14 00:00:00,Huge pothole caused a bike crash just now.,-0.82
Bangalore,2023-10-17 06:00:00,Huge pothole caused a bike crash just now.,-0.98
Delhi,2023-04-08 23:00:00,Traffic is moving smoothly this morning.,0.49
Bangalore,2023-06-29 21:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.37
Mumbai,2023-11-30 22:00:00,Another accident due to poor lighting on the main road.,-0.85
Bangalore,2023-05-14 02:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.94
Chennai,2023-02-23 04:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.99
Hyderabad,2023-07-16 11:00:00,Huge pothole caused a bike crash just now.,-0.93
Chennai,2023-11-22 05:00:00,Huge pothole caused a bike crash just now.,-0.89
Chennai,2023-11-29 19:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.99
Chennai,2023-07-28 00:00:00,Traffic is moving smoothly this morning.,0.47
Bangalore,2023-07-27 16:00:00,Drunk driver caught by police before causing harm. Good job.,0.31
Mumbai,2023-11-07 06:00:00,Can the city please fix the signals? It's causing chaos.,-0.7
Chennai,2023-12-07 18:00:00,Can the city please fix the signals? It's causing chaos.,-0.69
Delhi,2023-04-03 20:00:00,Traffic is moving smoothly this morning.,0.57
Bangalore,2023-11-28 19:00:00,Huge pothole caused a bike crash just now.,-1.0
Hyderabad,2023-11-30 22:00:00,Traffic is moving smoothly this morning.,0.47
Bangalore,2023-09-15 08:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.55
Mumbai,2023-03-28 07:00:00,Drunk driver caught by police before causing harm. Good job.,0.46
Bangalore,2023-08-31 03:00:00,Visibility is zero because of the fog. Very dangerous.,-0.74
Delhi,2023-12-18 01:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-02-08 02:00:00,Huge pothole caused a bike crash just now.,-0.91
Mumbai,2023-11-12 02:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-10-07 22:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-11-28 07:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-02-26 01:00:00,Drunk driver caught by police before causing harm. Good job.,0.3
Bangalore,2023-12-02 20:00:00,Traffic is moving smoothly this morning.,0.54
Bangalore,2023-05-10 08:00:00,Huge pothole caused a bike crash just now.,-0.85
Bangalore,2023-12-11 04:00:00,Visibility is zero because of the fog. Very dangerous.,-0.81
Mumbai,2023-02-15 22:00:00,Can the city please fix the signals? It's causing chaos.,-0.78
Hyderabad,2023-02-14 00:00:00,Traffic is moving smoothly this morning.,0.47
Delhi,2023-12-18 21:00:00,Visibility is zero because of the fog. Very dangerous.,-0.83
Delhi,2023-09-26 20:00:00,Another accident due to poor lighting on the main road.,-0.82
Bangalore,2023-07-02 02:00:00,Visibility is zero because of the fog. Very dangerous.,-0.87
Mumbai,2023-01-06 00:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.9
Hyderabad,2023-10-05 23:00:00,Drunk driver caught by police before causing harm. Good job.,0.43
Mumbai,2023-06-02 23:00:00,Traffic is moving smoothly this morning.,0.45
Delhi,2023-08-16 05:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.3
Hyderabad,2023-06-16 13:00:00,Huge pothole caused a bike crash just now.,-0.98
Delhi,2023-05-23 18:00:00,Can the city please fix the signals? It's causing chaos.,-0.74
Mumbai,2023-10-13 02:00:00,Drunk driver caught by police before causing harm. Good job.,0.34
Mumbai,2023-08-26 13:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.65
Delhi,2023-08-30 14:00:00,Another accident due to poor lighting on the main road.,-0.88
Delhi,2023-03-29 10:00:00,Drunk driver caught by police before causing harm. Good job.,0.5
Delhi,2023-06-13 18:00:00,Huge pothole caused a bike crash just now.,-0.93
Mumbai,2023-10-06 10:00:00,Can the city please fix the signals? It's causing chaos.,-0.67
Hyderabad,2023-11-17 09:00:00,Traffic is moving smoothly this morning.,0.41
Bangalore,2023-01-11 15:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Delhi,2023-08-31 04:00:00,Drunk driver caught by police before causing harm. Good job.,0.45
Mumbai,2023-09-25 17:00:00,Another accident due to poor lighting on the main road.,-0.8
Mumbai,2023-09-16 04:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Bangalore,2023-12-16 01:00:00,Can the city please fix the signals? It's causing chaos.,-0.62
Chennai,2023-10-02 21:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.65
Chennai,2023-07-08 07:00:00,Drunk driver caught by police before causing harm. Good job.,0.38
Delhi,2023-07-28 15:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.23
Chennai,2023-05-19 18:00:00,Visibility is zero because of the fog. Very dangerous.,-0.89
Delhi,2023-09-06 00:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Delhi,2023-04-20 15:00:00,Huge pothole caused a bike crash just now.,-0.89
Mumbai,2023-07-04 14:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.38
Hyderabad,2023-08-12 05:00:00,Visibility is zero because of the fog. Very dangerous.,-0.77
Delhi,2023-07-17 16:00:00,Drunk driver caught by police before causing harm. Good job.,0.35
Hyderabad,2023-03-28 16:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Chennai,2023-05-16 05:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-12-18 09:00:00,Visibility is zero because of the fog. Very dangerous.,-0.74
Chennai,2023-11-19 20:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.99
Hyderabad,2023-06-19 16:00:00,Huge pothole caused a bike crash just now.,-0.8
Mumbai,2023-02-06 19:00:00,Huge pothole caused a bike crash just now.,-0.96
Bangalore,2023-01-17 08:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.38
Delhi,2023-11-06 10:00:00,Traffic is moving smoothly this morning.,0.59
Chennai,2023-09-30 11:00:00,Traffic is moving smoothly this morning.,0.57
Bangalore,2023-01-08 09:00:00,Visibility is zero because of the fog. Very dangerous.,-0.87
Bangalore,2023-01-13 09:00:00,Another accident due to poor lighting on the main road.,-0.82
Chennai,2023-04-21 02:00:00,Visibility is zero because of the fog. Very dangerous.,-0.75
Chennai,2023-05-28 03:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.69
Chennai,2023-04-24 07:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.65
Delhi,2023-08-14 08:00:00,Another accident due to poor lighting on the main road.,-0.87
Chennai,2023-01-21 13:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.63
Mumbai,2023-12-12 16:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.95
Mumbai,2023-08-03 18:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.26
Mumbai,2023-12-08 18:00:00,Drunk driver caught by police before causing harm. Good job.,0.31
Mumbai,2023-09-17 16:00:00,Drunk driver caught by police before causing harm. Good job.,0.46
Mumbai,2023-05-22 04:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Chennai,2023-01-10 17:00:00,Drunk driver caught by police before causing harm. Good job.,0.33
Chennai,2023-07-14 19:00:00,Visibility is zero because of the fog. Very dangerous.,-0.71
Hyderabad,2023-04-26 08:00:00,Can the city please fix the signals? It's causing chaos.,-0.62
Chennai,2023-09-25 22:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.68
Mumbai,2023-06-16 22:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.59
Bangalore,2023-10-12 10:00:00,Another accident due to poor lighting on the main road.,-0.76
Bangalore,2023-12-20 12:00:00,Another accident due to poor lighting on the main road.,-0.81
Delhi,2023-09-12 18:00:00,Another accident due to poor lighting on the main road.,-0.87
Hyderabad,2023-02-03 23:00:00,Can the city please fix the signals? It's causing chaos.,-0.77
Mumbai,2023-02-17 15:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-01-31 21:00:00,Visibility is zero because of the fog. Very dangerous.,-0.8
Chennai,2023-12-24 22:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.22
Bangalore,2023-02-04 13:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Chennai,2023-06-11 08:00:00,Another accident due to poor lighting on the main road.,-0.85
Bangalore,2023-03-10 21:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-10-27 22:00:00,Huge pothole caused a bike crash just now.,-0.95
Mumbai,2023-02-16 07:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Delhi,2023-05-04 12:00:00,Can the city please fix the signals? It's causing chaos.,-0.67
Mumbai,2023-07-20 18:00:00,Can the city please fix the signals? It's causing chaos.,-0.75
Hyderabad,2023-11-26 23:00:00,Huge pothole caused a bike crash just now.,-1.0
Hyderabad,2023-10-12 02:00:00,Drunk driver caught by police before causing harm. Good job.,0.44
Mumbai,2023-03-26 09:00:00,Traffic is moving smoothly this morning.,0.58
Mumbai,2023-07-13 02:00:00,Another accident due to poor lighting on the main road.,-0.89
Mumbai,2023-12-18 22:00:00,Can the city please fix the signals? It's causing chaos.,-0.65
Mumbai,2023-02-04 12:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.98
Hyderabad,2023-03-18 18:00:00,Visibility is zero because of the fog. Very dangerous.,-0.84
Mumbai,2023-08-08 12:00:00,Traffic is moving smoothly this morning.,0.47
Hyderabad,2023-12-10 02:00:00,Another accident due to poor lighting on the main road.,-0.79
Mumbai,2023-10-14 11:00:00,Huge pothole caused a bike crash just now.,-0.84
Delhi,2023-06-04 22:00:00,Visibility is zero because of the fog. Very dangerous.,-0.77
Mumbai,2023-04-01 10:00:00,Traffic is moving smoothly this morning.,0.43
Chennai,2023-12-05 21:00:00,Another accident due to poor lighting on the main road.,-0.71
Mumbai,2023-09-27 19:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.34
Delhi,2023-06-17 22:00:00,Another accident due to poor lighting on the main road.,-0.87
Hyderabad,2023-12-01 20:00:00,Huge pothole caused a bike crash just now.,-0.84
Chennai,2023-04-19 17:00:00,Huge pothole caused a bike crash just now.,-1.0
Mumbai,2023-12-16 12:00:00,Huge pothole caused a bike crash just now.,-0.87
Chennai,2023-09-16 18:00:00,Can the city please fix the signals? It's causing chaos.,-0.61
Chennai,2023-04-27 14:00:00,Can the city please fix the signals? It's causing chaos.,-0.71
Bangalore,2023-12-20 20:00:00,Another accident due to poor lighting on the main road.,-0.9
Bangalore,2023-10-30 09:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.39
Hyderabad,2023-03-06 10:00:00,Traffic is moving smoothly this morning.,0.55
Chennai,2023-04-09 15:00:00,Traffic is moving smoothly this morning.,0.52
Delhi,2023-12-22 02:00:00,Huge pothole caused a bike crash just now.,-0.81
Bangalore,2023-10-31 16:00:00,Can the city please fix the signals? It's causing chaos.,-0.73
Bangalore,2023-03-11 11:00:00,Traffic is moving smoothly this morning.,0.59
Bangalore,2023-11-15 22:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.37
Bangalore,2023-06-24 02:00:00,Another accident due to poor lighting on the main road.,-0.72
Delhi,2023-07-20 23:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.33
Chennai,2023-06-11 16:00:00,Another accident due to poor lighting on the main road.,-0.85
Delhi,2023-04-08 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.63
Delhi,2023-02-20 20:00:00,Another accident due to poor lighting on the main road.,-0.88
Delhi,2023-12-10 20:00:00,Drunk driver caught by police before causing harm. Good job.,0.33
Chennai,2023-04-16 22:00:00,Drunk driver caught by police before causing harm. Good job.,0.44
Hyderabad,2023-11-14 01:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.25
Bangalore,2023-03-05 06:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.25
Mumbai,2023-03-19 02:00:00,Another accident due to poor lighting on the main road.,-0.88
Hyderabad,2023-10-27 00:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-01-26 16:00:00,Huge pothole caused a bike crash just now.,-0.82
Hyderabad,2023-04-16 01:00:00,Another accident due to poor lighting on the main road.,-0.86
Mumbai,2023-11-29 19:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.91
Delhi,2023-08-05 00:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.53
Hyderabad,2023-09-19 04:00:00,Visibility is zero because of the fog. Very dangerous.,-0.77
Hyderabad,2023-12-06 23:00:00,Another accident due to poor lighting on the main road.,-0.79
Delhi,2023-05-17 07:00:00,Can the city please fix the signals? It's causing chaos.,-0.62
Chennai,2023-11-26 16:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.2
Hyderabad,2023-05-08 11:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-10-05 16:00:00,Drunk driver caught by police before causing harm. Good job.,0.43
Hyderabad,2023-10-31 13:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Hyderabad,2023-10-12 15:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.66
Bangalore,2023-05-26 13:00:00,Traffic is moving smoothly this morning.,0.43
Bangalore,2023-04-13 20:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.96
Chennai,2023-11-21 23:00:00,Traffic is moving smoothly this morning.,0.5
Hyderabad,2023-01-15 22:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.26
Delhi,2023-08-30 00:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.54
Delhi,2023-07-10 08:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.21
Hyderabad,2023-11-24 08:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-06-04 14:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.98
Delhi,2023-04-17 12:00:00,Another accident due to poor lighting on the main road.,-0.83
Bangalore,2023-11-15 12:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Mumbai,2023-12-13 16:00:00,Traffic is moving smoothly this morning.,0.41
Hyderabad,2023-05-07 08:00:00,Traffic is moving smoothly this morning.,0.58
Delhi,2023-05-22 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.81
Delhi,2023-04-07 20:00:00,Visibility is zero because of the fog. Very dangerous.,-0.86
Chennai,2023-05-14 11:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Chennai,2023-02-06 02:00:00,Can the city please fix the signals? It's causing chaos.,-0.6
Chennai,2023-10-31 12:00:00,Another accident due to poor lighting on the main road.,-0.71
Chennai,2023-05-30 09:00:00,Visibility is zero because of the fog. Very dangerous.,-0.83
Hyderabad,2023-12-08 08:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Bangalore,2023-11-07 22:00:00,Drunk driver caught by police before causing harm. Good job.,0.32
Chennai,2023-09-05 01:00:00,Another accident due to poor lighting on the main road.,-0.88
Delhi,2023-01-08 05:00:00,Huge pothole caused a bike crash just now.,-0.83
Chennai,2023-06-23 18:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.62
Bangalore,2023-06-29 16:00:00,Can the city please fix the signals? It's causing chaos.,-0.77
Mumbai,2023-10-28 11:00:00,Traffic is moving smoothly this morning.,0.46
Bangalore,2023-08-11 00:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-05-28 17:00:00,Another accident due to poor lighting on the main road.,-0.79
Bangalore,2023-09-11 09:00:00,Drunk driver caught by police before causing harm. Good job.,0.45
Hyderabad,2023-08-14 12:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.31
Hyderabad,2023-04-20 13:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Chennai,2023-09-17 18:00:00,Huge pothole caused a bike crash just now.,-0.87
Chennai,2023-01-25 07:00:00,Can the city please fix the signals? It's causing chaos.,-0.61
Chennai,2023-12-25 01:00:00,Drunk driver caught by police before causing harm. Good job.,0.35
Delhi,2023-08-13 08:00:00,Huge pothole caused a bike crash just now.,-0.94
Chennai,2023-01-04 18:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Mumbai,2023-06-22 00:00:00,Huge pothole caused a bike crash just now.,-0.96
Mumbai,2023-05-29 07:00:00,Drunk driver caught by police before causing harm. Good job.,0.45
Bangalore,2023-12-17 15:00:00,Visibility is zero because of the fog. Very dangerous.,-0.76
Hyderabad,2023-02-19 16:00:00,Can the city please fix the signals? It's causing chaos.,-0.75
Delhi,2023-05-12 00:00:00,Visibility is zero because of the fog. Very dangerous.,-0.72
Mumbai,2023-12-14 01:00:00,Can the city please fix the signals? It's causing chaos.,-0.65
Chennai,2023-06-13 04:00:00,Huge pothole caused a bike crash just now.,-0.82
Mumbai,2023-04-17 02:00:00,Drunk driver caught by police before causing harm. Good job.,0.44
Bangalore,2023-09-24 22:00:00,Drunk driver caught by police before causing harm. Good job.,0.39
Bangalore,2023-12-19 17:00:00,Visibility is zero because of the fog. Very dangerous.,-0.87
Bangalore,2023-01-17 11:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.4
Mumbai,2023-12-23 02:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-09-19 05:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.32
Mumbai,2023-06-05 01:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.99
Chennai,2023-05-25 18:00:00,Drunk driver caught by police before causing harm. Good job.,0.44
Mumbai,2023-02-25 17:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.96
Mumbai,2023-03-06 14:00:00,Can the city please fix the signals? It's causing chaos.,-0.61
Mumbai,2023-02-22 06:00:00,Traffic is moving smoothly this morning.,0.51
Delhi,2023-10-03 17:00:00,Drunk driver caught by police before causing harm. Good job.,0.38
Delhi,2023-04-23 08:00:00,Traffic is moving smoothly this morning.,0.49
Mumbai,2023-07-10 14:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.94
Hyderabad,2023-09-28 12:00:00,Huge pothole caused a bike crash just now.,-0.94
Delhi,2023-05-24 15:00:00,Drunk driver caught by police before causing harm. Good job.,0.36
Bangalore,2023-08-24 03:00:00,Drunk driver caught by police before causing harm. Good job.,0.34
Chennai,2023-05-16 21:00:00,Huge pothole caused a bike crash just now.,-0.98
Hyderabad,2023-12-19 20:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Delhi,2023-02-07 04:00:00,Huge pothole caused a bike crash just now.,-0.92
Delhi,2023-09-20 03:00:00,Another accident due to poor lighting on the main road.,-0.83
Delhi,2023-05-19 05:00:00,Drunk driver caught by police before causing harm. Good job.,0.35
Chennai,2023-12-16 18:00:00,Drunk driver caught by police before causing harm. Good job.,0.43
Mumbai,2023-01-11 08:00:00,Traffic is moving smoothly this morning.,0.57
Hyderabad,2023-06-22 17:00:00,Visibility is zero because of the fog. Very dangerous.,-0.88
Delhi,2023-07-22 08:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.35
Chennai,2023-10-16 01:00:00,Huge pothole caused a bike crash just now.,-0.97
Chennai,2023-09-16 14:00:00,Can the city please fix the signals? It's causing chaos.,-0.65
Hyderabad,2023-05-14 23:00:00,Traffic is moving smoothly this morning.,0.41
Delhi,2023-01-08 09:00:00,Another accident due to poor lighting on the main road.,-0.74
Hyderabad,2023-12-17 19:00:00,Drunk driver caught by police before causing harm. Good job.,0.42
Bangalore,2023-09-24 16:00:00,Drunk driver caught by police before causing harm. Good job.,0.38
Hyderabad,2023-01-03 02:00:00,Visibility is zero because of the fog. Very dangerous.,-0.76
Chennai,2023-12-04 12:00:00,Huge pothole caused a bike crash just now.,-0.84
Delhi,2023-10-17 23:00:00,Drunk driver caught by police before causing harm. Good job.,0.48
Chennai,2023-12-11 06:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.53
Hyderabad,2023-12-27 15:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.98
Hyderabad,2023-10-18 15:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.24
Hyderabad,2023-09-13 21:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.9
Hyderabad,2023-12-25 07:00:00,Another accident due to poor lighting on the main road.,-0.72
Chennai,2023-02-25 06:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.34
Delhi,2023-09-17 23:00:00,Another accident due to poor lighting on the main road.,-0.78
Chennai,2023-12-15 04:00:00,Traffic is moving smoothly this morning.,0.56
Bangalore,2023-09-04 09:00:00,Can the city please fix the signals? It's causing chaos.,-0.72
Delhi,2023-04-09 23:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.21
Bangalore,2023-06-18 00:00:00,Traffic is moving smoothly this morning.,0.53
Hyderabad,2023-08-27 23:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.93
Hyderabad,2023-05-28 16:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.55
Bangalore,2023-07-11 18:00:00,Traffic is moving smoothly this morning.,0.5
Mumbai,2023-04-03 00:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.29
Delhi,2023-10-19 23:00:00,Huge pothole caused a bike crash just now.,-0.94
Chennai,2023-04-24 21:00:00,Another accident due to poor lighting on the main road.,-0.71
Bangalore,2023-03-31 22:00:00,Huge pothole caused a bike crash just now.,-0.86
Mumbai,2023-12-04 16:00:00,Another accident due to poor lighting on the main road.,-0.85
Bangalore,2023-08-25 05:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.29
Hyderabad,2023-06-01 01:00:00,Visibility is zero because of the fog. Very dangerous.,-0.78
Chennai,2023-08-03 10:00:00,Huge pothole caused a bike crash just now.,-0.89
Chennai,2023-06-22 07:00:00,Can the city please fix the signals? It's causing chaos.,-0.63
Delhi,2023-02-25 05:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Hyderabad,2023-02-13 10:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Chennai,2023-01-25 10:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.66
Bangalore,2023-04-05 04:00:00,Drunk driver caught by police before causing harm. Good job.,0.43
Mumbai,2023-04-29 05:00:00,Huge pothole caused a bike crash just now.,-0.84
Hyderabad,2023-04-08 14:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.69
Mumbai,2023-10-03 09:00:00,Visibility is zero because of the fog. Very dangerous.,-0.84
Delhi,2023-03-17 18:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.91
Bangalore,2023-07-05 10:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Delhi,2023-10-28 06:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.69
Hyderabad,2023-12-29 23:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.27
Hyderabad,2023-06-03 08:00:00,Another accident due to poor lighting on the main road.,-0.86
Mumbai,2023-11-18 12:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Chennai,2023-06-12 21:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Chennai,2023-10-24 06:00:00,Traffic is moving smoothly this morning.,0.4
Mumbai,2023-07-15 08:00:00,Can the city please fix the signals? It's causing chaos.,-0.63
Delhi,2023-03-05 16:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.37
Delhi,2023-02-27 07:00:00,Can the city please fix the signals? It's causing chaos.,-0.79
Delhi,2023-01-14 04:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.36
Mumbai,2023-03-22 23:00:00,Huge pothole caused a bike crash just now.,-0.89
Delhi,2023-11-23 21:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-09-17 03:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.3
Delhi,2023-06-12 01:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.38
Mumbai,2023-05-18 19:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Mumbai,2023-01-27 22:00:00,Can the city please fix the signals? It's causing chaos.,-0.76
Mumbai,2023-03-14 02:00:00,Can the city please fix the signals? It's causing chaos.,-0.68
Bangalore,2023-09-15 20:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.24
Mumbai,2023-12-05 17:00:00,Traffic is moving smoothly this morning.,0.59
Bangalore,2023-05-07 20:00:00,Another accident due to poor lighting on the main road.,-0.76
Bangalore,2023-11-13 20:00:00,Another accident due to poor lighting on the main road.,-0.78
Hyderabad,2023-10-20 14:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.93
Delhi,2023-09-06 13:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Mumbai,2023-11-01 20:00:00,Another accident due to poor lighting on the main road.,-0.83
Mumbai,2023-04-18 23:00:00,Visibility is zero because of the fog. Very dangerous.,-0.76
Bangalore,2023-01-27 02:00:00,Another accident due to poor lighting on the main road.,-0.71
Hyderabad,2023-01-01 09:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-01-15 13:00:00,Can the city please fix the signals? It's causing chaos.,-0.72
Mumbai,2023-03-16 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.58
Delhi,2023-04-07 20:00:00,Drunk driver caught by police before causing harm. Good job.,0.34
Hyderabad,2023-07-08 04:00:00,Huge pothole caused a bike crash just now.,-0.88
Delhi,2023-03-08 11:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.55
Chennai,2023-11-23 10:00:00,Can the city please fix the signals? It's causing chaos.,-0.72
Mumbai,2023-08-26 19:00:00,Visibility is zero because of the fog. Very dangerous.,-0.81
Chennai,2023-02-06 04:00:00,Traffic is moving smoothly this morning.,0.56
Mumbai,2023-12-28 00:00:00,Huge pothole caused a bike crash just now.,-1.0
Delhi,2023-10-23 14:00:00,Can the city please fix the signals? It's causing chaos.,-0.64
Delhi,2023-05-08 20:00:00,Traffic is moving smoothly this morning.,0.55
Mumbai,2023-10-26 14:00:00,Drunk driver caught by police before causing harm. Good job.,0.43
Hyderabad,2023-01-09 12:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Hyderabad,2023-09-18 15:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Mumbai,2023-10-22 05:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.24
Bangalore,2023-03-14 17:00:00,Traffic is moving smoothly this morning.,0.41
Chennai,2023-01-08 04:00:00,Another accident due to poor lighting on the main road.,-0.81
Bangalore,2023-07-19 16:00:00,Can the city please fix the signals? It's causing chaos.,-0.66
Chennai,2023-02-21 10:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.37
Hyderabad,2023-10-04 08:00:00,Another accident due to poor lighting on the main road.,-0.78
Mumbai,2023-01-10 13:00:00,Traffic is moving smoothly this morning.,0.47
Hyderabad,2023-11-27 23:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Mumbai,2023-08-13 17:00:00,Traffic is moving smoothly this morning.,0.58
Chennai,2023-01-19 10:00:00,Traffic is moving smoothly this morning.,0.52
Mumbai,2023-08-25 21:00:00,Drunk driver caught by police before causing harm. Good job.,0.33
Chennai,2023-03-05 05:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-05-05 07:00:00,Can the city please fix the signals? It's causing chaos.,-0.75
Delhi,2023-10-06 09:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.58
Hyderabad,2023-03-12 13:00:00,Drunk driver caught by police before causing harm. Good job.,0.4
Delhi,2023-11-30 06:00:00,Another accident due to poor lighting on the main road.,-0.89
Mumbai,2023-12-31 05:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
